dateTime,foods-log-caloriesIn,foods-log-water,activities-calories,activities-caloriesBMR,activities-steps,activities-distance,activities-minutesSedentary,activities-minutesLightlyActive,activities-minutesFairlyActive,activities-minutesVeryActive,activities-activityCalories,sleep-startTime,sleep-timeInBed,sleep-minutesAsleep,sleep-awakeningsCount,sleep-minutesAwake,sleep-minutesToFallAsleep,sleep-minutesAfterWakeup,sleep-efficiency,body-weight,body-bmi,body-fat
1/1/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/2/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/3/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/4/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/5/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/6/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/7/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/8/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/9/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/10/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/11/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/12/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/13/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/14/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/15/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/16/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/17/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/18/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/19/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/20/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/21/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/22/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/23/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/24/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/25/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/26/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/27/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/28/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/29/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/30/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
1/31/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/1/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/2/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/3/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/4/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/5/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/6/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/7/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/8/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/9/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/10/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/11/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/12/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/13/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/14/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/15/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/16/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/17/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/18/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/19/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/20/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/21/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/22/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/23/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/24/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/25/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/26/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/27/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
2/28/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/1/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/2/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/3/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/4/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/5/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/6/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/7/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/8/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/9/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/10/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/11/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/12/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/13/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/14/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/15/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/16/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/17/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/18/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/19/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/20/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/21/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/22/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/23/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/24/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/25/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/26/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/27/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/28/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/29/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/30/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
3/31/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/1/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/2/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/3/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/4/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/5/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/6/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/7/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/8/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/9/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/10/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/11/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/12/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/13/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/14/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/15/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/16/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/17/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/18/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/19/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/20/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/21/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/22/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/23/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/24/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/25/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/26/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/27/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/28/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/29/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
4/30/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/1/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/2/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/3/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/4/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/5/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/6/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/7/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/8/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/9/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/10/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/11/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/12/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/13/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/14/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/15/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/16/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/17/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/18/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/19/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/20/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/21/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/22/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/23/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/24/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/25/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/26/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/27/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/28/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/29/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/30/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
5/31/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/1/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/2/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/3/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/4/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/5/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/6/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/7/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/8/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/9/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/10/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/11/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/12/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/13/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/14/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/15/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/16/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/17/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/18/2015,0,0,1469,1469,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/19/2015,4080,952.2680054,3040,1469,20285,14.38061,892,361,89,63,2054,,0,0,0,0,0,0,0,67.132,23.20176315,0
6/20/2015,2551,0,3589,1462,32849,23.31709,405,374,147,105,2726,23:25,444,421,6,5,18,0,99,66.981,23.14957619,0
6/21/2015,1705,0,2446,1460,11153,7.92291,1107,261,14,58,1285,,0,0,0,0,0,0,0,66.83,23.09738731,0
6/22/2015,1917,1073.519043,3217,1459,24047,16.93038,878,414,88,60,2277,,0,0,0,0,0,0,0,66.679,23.04520035,0
6/23/2015,1560,0,3077,1458,22164,15.58158,842,454,111,33,2199,,0,0,0,0,0,0,0,66.528,22.99301147,0
6/24/2015,801,0,2607,1458,15134,10.93694,1065,284,37,54,1467,,0,0,0,0,0,0,0,66.377,22.9408226,0
6/25/2015,832,0,2329,1457,11912,8.66242,1178,202,13,47,1091,,0,0,0,0,0,0,0,66.226,22.88863564,0
6/26/2015,1645,0,3592,1457,31993,22.54474,797,310,233,100,2759,,0,0,0,0,0,0,0,66.075,22.83644676,0
6/27/2015,1795,0,3314,1457,28647,20.13916,784,377,257,22,2498,,0,0,0,0,0,0,0,65.924,22.7842617,0
6/28/2015,2795,0,3698,1455,34274,24.09506,759,335,249,97,2911,,0,0,0,0,0,0,0,65.771,22.73138237,0
6/29/2015,4045,0,2347,1489,8934,6.33674,1146,273,1,20,1095,,0,0,0,0,0,0,0,65.894,22.77389145,0
6/30/2015,1700,0,3608,1501,30012,21.17629,808,390,175,67,2728,,0,0,0,0,0,0,0,66.017,22.81640244,0
7/1/2015,1880,0,3718,1506,32850,23.37736,787,460,118,75,2856,,0,0,0,0,0,0,0,66.14,22.85891342,0
7/2/2015,4127,0,3291,1510,25582,18.03434,890,369,110,71,2305,,0,0,0,0,0,0,0,66.263,22.90142441,0
7/3/2015,1110,0,3386,1512,27240,19.35008,904,346,127,63,2373,,0,0,0,0,0,0,0,66.386,22.94393539,0
7/4/2015,0,0,3301,1514,25608,18.00283,826,468,126,20,2404,,0,0,0,0,0,0,0,66.509,22.98644638,0
7/5/2015,2270,0,3655,1515,31511,22.20406,783,414,188,55,2794,,0,0,0,0,0,0,0,66.632,23.02895737,0
7/6/2015,2500,0,2630,1516,12240,8.73819,1096,283,2,59,1431,,0,0,0,0,0,0,0,66.755,23.07146454,0
7/7/2015,3840,0,3645,1517,29095,20.61693,738,479,178,45,2832,,0,0,0,0,0,0,0,66.878,23.11397552,0
7/8/2015,3050,0,2665,1517,14642,10.34461,1060,312,33,35,1483,,0,0,0,0,0,0,0,67.001,23.15648651,0
7/9/2015,1750,0,3709,1518,31732,22.3079,727,481,189,43,2905,,0,0,0,0,0,0,0,67.124,23.1989975,0
7/10/2015,2845,0,3509,1518,29691,20.873,811,383,198,48,2630,,0,0,0,0,0,0,0,67.247,23.24150848,0
7/11/2015,1620,0,3739,1518,31173,21.92412,755,428,185,72,2913,,0,0,0,0,0,0,0,67.37,23.28401947,0
7/12/2015,2350,0,1520,1519,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,67.493,23.32652855,0
7/13/2015,2600,0,3728,1519,33396,23.7265,815,366,174,85,2837,,0,0,0,0,0,0,0,67.616,23.36903763,0
7/14/2015,2300,0,3381,1519,27488,19.48585,892,387,110,51,2401,,0,0,0,0,0,0,0,67.739,23.41154861,0
7/15/2015,1650,0,3407,1520,25705,18.18369,813,459,127,41,2517,,0,0,0,0,0,0,0,67.862,23.4540596,0
7/16/2015,1430,0,2557,1520,13096,9.2411,1125,217,46,52,1319,,0,0,0,0,0,0,0,67.985,23.49657059,0
7/17/2015,1010,0,2869,1520,17614,12.38271,1015,345,29,51,1722,,0,0,0,0,0,0,0,68.108,23.53908157,0
7/18/2015,700,0,2859,1520,17193,12.46304,1012,364,31,33,1717,,0,0,0,0,0,0,0,68.231,23.58159256,0
7/19/2015,0,0,2241,1520,11501,8.08529,1276,75,31,58,884,,0,0,0,0,0,0,0,68.354,23.62410164,0
7/20/2015,0,0,1523,1520,10,0.00703,1439,1,0,0,3,,0,0,0,0,0,0,0,68.477,23.66661263,0
7/21/2015,0,0,1521,1520,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,68.6,23.70912361,0
7/22/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,68.723,23.7516346,0
7/23/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,68.846,23.79414558,0
7/24/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,68.969,23.83665657,0
7/25/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,69.092,23.87916756,0
7/26/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,69.215,23.92167473,0
7/27/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,69.338,23.96418571,0
7/28/2015,0,0,1522,1521,9,0.00632,1440,0,0,0,0,,0,0,0,0,0,0,0,69.461,24.0066967,0
7/29/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,69.584,24.04920769,0
7/30/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,69.707,24.09171867,0
7/31/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,69.83,24.13422966,0
8/1/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,69.953,24.17674065,0
8/2/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,70.076,24.21924973,0
8/3/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,70.199,24.2617588,0
8/4/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,70.322,24.30426979,0
8/5/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,70.445,24.34678078,0
