dateTime,foods-log-caloriesIn,foods-log-water,activities-calories,activities-caloriesBMR,activities-steps,activities-distance,activities-minutesSedentary,activities-minutesLightlyActive,activities-minutesFairlyActive,activities-minutesVeryActive,activities-activityCalories,sleep-startTime,sleep-timeInBed,sleep-minutesAsleep,sleep-awakeningsCount,sleep-minutesAwake,sleep-minutesToFallAsleep,sleep-minutesAfterWakeup,sleep-efficiency,body-weight,body-bmi,body-fat
8/6/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,70.568,24.38929176,0
8/7/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,70.691,24.43180275,0
8/8/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,70.814,24.47431374,0
8/9/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,70.937,24.51682281,0
8/10/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,71.06,24.5593338,0
8/11/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,71.183,24.60184479,0
8/12/2015,0,0,1521,1521,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,71.306,24.64435577,0
8/13/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,71.429,24.68686676,0
8/14/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,71.552,24.72937775,0
8/15/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,71.675,24.77188873,0
8/16/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,71.798,24.8143959,0
8/17/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,71.921,24.85690689,0
8/18/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.044,24.89941788,0
8/19/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.167,24.94192886,0
8/20/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.29,24.98443985,0
8/21/2015,0,0,1522,1522,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.413,25.02695084,0
8/22/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
8/23/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
8/24/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
8/25/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
8/26/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
8/27/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
8/28/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
8/29/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
8/30/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
8/31/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/1/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/2/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/3/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/4/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/5/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/6/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/7/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/8/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/9/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/10/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/11/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/12/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/13/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/14/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/15/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/16/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/17/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/18/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/19/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/20/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/21/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/22/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/23/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/24/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/25/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/26/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/27/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/28/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/29/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
9/30/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/1/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/2/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/3/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/4/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/5/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/6/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/7/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/8/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/9/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/10/2015,0,0,1523,1523,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/11/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/12/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/13/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/14/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/15/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/16/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/17/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/18/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/19/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/20/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/21/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/22/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/23/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/24/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/25/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/26/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/27/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/28/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/29/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/30/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
10/31/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/1/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/2/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/3/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/4/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/5/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/6/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/7/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/8/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/9/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/10/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/11/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/12/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/13/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/14/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/15/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/16/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/17/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/18/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/19/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/20/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/21/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/22/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/23/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/24/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/25/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/26/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/27/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/28/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/29/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
11/30/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/1/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/2/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/3/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/4/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/5/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/6/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/7/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/8/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/9/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/10/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/11/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/12/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/13/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/14/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/15/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/16/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/17/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/18/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/19/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/20/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/21/2015,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/22/2015,0,0,1520,1518,9,0.00633,1439,1,0,0,3,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/23/2015,0,0,3522,1518,13753,9.74471,1220,150,22,48,1118,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/24/2015,0,0,1692,1518,2487,1.77314,429,42,4,4,221,2:46,961,914,16,44,3,0,95,72.575,25.08293915,0
12/25/2015,0,0,1519,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/26/2015,0,0,2555,1518,15343,10.78643,1149,161,67,63,1316,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/27/2015,0,0,2810,1518,18637,13.10203,1072,226,74,68,1633,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/28/2015,0,0,2681,1518,16756,12.09075,834,168,36,90,1434,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/29/2015,0,0,3372,1518,26429,18.63236,623,332,95,101,2350,18:48,601,572,18,29,0,0,95,72.575,25.08293915,0
12/30/2015,0,0,3188,1518,23103,16.75838,976,342,28,94,2113,,0,0,0,0,0,0,0,72.575,25.08293915,0
12/31/2015,0,0,2735,1518,15337,11.19353,1059,310,37,34,1550,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/1/2016,0,0,2694,1518,13579,10.23172,1057,317,38,28,1501,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/2/2016,0,0,2204,1518,9181,6.71724,1251,128,23,38,857,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/3/2016,0,0,2435,1518,12091,8.50005,1161,196,35,48,1160,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/4/2016,0,0,2290,1518,9981,7.14538,1054,183,23,30,984,11:47,150,134,6,16,0,0,89,72.575,25.08293915,0
1/5/2016,0,0,2555,1518,13471,9.71229,622,191,46,62,1289,1:10,519,506,8,12,0,1,98,72.575,25.08293915,0
1/6/2016,0,0,2910,1518,19806,13.92379,1010,243,77,76,1752,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/7/2016,0,0,2239,1518,9596,6.77136,729,160,13,34,873,23:26,538,488,20,50,0,0,91,72.575,25.08293915,0
1/8/2016,0,0,1518,1518,9439,6.66099,1377,0,0,0,0,6:22,63,62,0,1,0,0,98,72.575,25.08293915,0
1/9/2016,0,0,2459,1518,12245,8.87428,1153,240,11,36,1204,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/10/2016,0,0,2450,1518,12187,8.61814,1115,290,23,12,1244,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/11/2016,0,0,2957,1518,19034,13.98012,985,379,27,49,1876,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/12/2016,0,0,2394,1518,11794,8.47699,1206,182,12,40,1071,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/13/2016,0,0,2934,1518,20229,14.7167,1035,236,118,51,1800,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/14/2016,0,0,2681,1518,15506,10.95359,1047,326,44,23,1531,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/15/2016,2100,0,2579,1518,13824,10.40395,1151,229,17,43,1312,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/16/2016,0,0,2418,1518,11298,8.31345,1088,199,32,29,1106,17:10,92,86,3,6,0,0,93,72.575,25.08293915,0
1/17/2016,0,0,2841,1518,18282,13.71634,1079,263,50,48,1661,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/18/2016,0,0,2645,1518,13633,9.74779,1020,385,22,13,1527,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/19/2016,0,0,2573,1518,14253,10.87052,1035,157,17,65,1245,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/20/2016,0,0,3032,1518,19368,14.56901,551,383,35,56,1960,21:14,581,541,14,40,0,0,93,72.575,25.08293915,0
1/21/2016,0,0,3255,1518,23440,17.88491,911,340,76,60,2179,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/22/2016,0,0,2768,1518,16166,12.49469,802,243,24,61,1535,3:51,191,187,3,4,0,0,98,72.575,25.08293915,0
1/23/2016,0,0,2578,1518,14960,11.35177,1167,154,68,51,1321,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/24/2016,0,0,2848,1518,18287,13.89512,1093,226,53,68,1654,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/25/2016,0,0,2850,1518,17066,12.63963,776,355,29,45,1738,16:50,235,69,47,70,78,18,50,72.575,25.08293915,0
1/26/2016,0,0,2569,1518,14442,10.74762,1179,157,39,65,1276,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/27/2016,0,0,2862,1518,16658,12.37475,1001,380,7,52,1758,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/28/2016,0,0,2953,1518,19625,14.17067,996,333,86,25,1845,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/29/2016,0,0,3017,1518,20216,15.358,1068,244,34,94,1824,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/30/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
1/31/2016,0,0,1519,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/1/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/2/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/3/2016,0,0,1519,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/4/2016,0,0,3046,1518,21720,16.11787,1054,225,39,101,1866,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/5/2016,0,0,2473,1518,12417,8.92748,840,218,32,33,1191,23:39,338,313,13,25,0,0,93,72.575,25.08293915,0
2/6/2016,0,0,2874,1518,19558,14.32315,1093,214,56,77,1686,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/7/2016,0,0,2726,1518,13885,9.80263,971,301,23,34,1362,13:43,111,108,3,3,0,0,97,72.575,25.08293915,0
2/8/2016,0,0,2348,1518,10166,7.32411,1146,256,17,21,1111,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/9/2016,0,0,1519,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/10/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/11/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/12/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/13/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/14/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/15/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/16/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/17/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/18/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/19/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/20/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/21/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/22/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/23/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/24/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/25/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/26/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/27/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/28/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
2/29/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
3/1/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
3/2/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
3/3/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
3/4/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
3/5/2016,0,0,1518,1518,0,0,1440,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
3/6/2016,0,0,823,823,0,0,781,0,0,0,0,,0,0,0,0,0,0,0,72.575,25.08293915,0
